unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,status,borough,incident_zip,location_type,latitude,longitude,hours_to_close,hour,day_of_week,month,season
59924260,2024-01-04 12:11:00,2024-01-22 10:00:00,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),Closed,STATEN ISLAND,10309,Unspecified,40.55439579444784,-74.21479301316201,429.81666666666666,12,Thursday,1,Winter
59925732,2024-01-04 08:19:36,2024-01-04 08:45:42,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BRONX,10455,Street/Sidewalk,40.81772104649265,-73.90242101226626,0.435,8,Thursday,1,Winter
59932260,2024-01-05 21:08:00,2024-01-06 01:45:00,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),Closed,QUEENS,11354,Unspecified,40.76505709025,-73.81292013433753,4.616666666666666,21,Friday,1,Winter
59888451,2024-01-01 00:58:57,2024-01-01 01:57:29,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,QUEENS,11356,Residential Building/House,40.78451846347339,-73.85571401119473,0.9755555555555555,0,Monday,1,Winter
59899294,2024-01-01 04:03:13,2024-01-01 04:22:13,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BROOKLYN,11203,Street/Sidewalk,40.65761713399762,-73.92904487987639,0.31666666666666665,4,Monday,1,Winter
59922161,2024-01-04 00:30:39,2024-01-05 06:52:30,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,MANHATTAN,10034,RESIDENTIAL BUILDING,40.87188625692909,-73.91799422212837,30.364166666666666,0,Thursday,1,Winter
59925826,2024-01-04 11:19:35,2024-01-04 11:56:22,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,11101,Street/Sidewalk,40.74304516502503,-73.95647086863121,0.6130555555555556,11,Thursday,1,Winter
59894876,2024-01-02 01:15:39,2024-01-02 01:17:52,NYPD,New York City Police Department,Illegal Parking,Overnight Commercial Storage,Closed,STATEN ISLAND,10308,Street/Sidewalk,40.561989118766085,-74.14587120397975,0.036944444444444446,1,Tuesday,1,Winter
59937155,2024-01-05 18:31:48,2024-01-05 19:00:58,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Closed,BRONX,10457,Street/Sidewalk,40.84802671089349,-73.90729947675985,0.4861111111111111,18,Friday,1,Winter
59950408,2024-01-06 11:19:32,2024-01-08 19:42:05,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,Closed,BROOKLYN,11226,RESIDENTIAL BUILDING,40.65409877035123,-73.95094635281875,56.37583333333333,11,Saturday,1,Winter
59914041,2024-01-03 22:54:51,2024-01-04 01:03:10,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Closed,BROOKLYN,11210,Street/Sidewalk,40.6126771783895,-73.95096598523156,2.138611111111111,22,Wednesday,1,Winter
59917687,2024-01-03 11:50:00,2024-01-03 18:30:00,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),Closed,STATEN ISLAND,10314,Unspecified,40.61307793694791,-74.12255699238123,6.666666666666667,11,Wednesday,1,Winter
59917880,2024-01-03 22:39:00,2024-01-03 23:15:47,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Closed,MANHATTAN,10003,Street/Sidewalk,40.73172185922995,-73.98342407217982,0.6130555555555556,22,Wednesday,1,Winter
59920152,2024-01-03 19:50:05,2024-01-04 13:51:25,DSNY,Department of Sanitation,Dirty Condition,Trash,Closed,QUEENS,11369,Street,40.76231262345853,-73.87118331139422,18.022222222222222,19,Wednesday,1,Winter
59940722,2024-01-05 01:58:10,2024-01-05 02:31:51,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,QUEENS,11433,Residential Building/House,40.6948516339008,-73.79367980321378,0.5613888888888889,1,Friday,1,Winter
59941503,2024-01-05 09:21:28,2024-01-16 16:52:04,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Closed,BRONX,10473,Street,40.82114679612229,-73.8647032781521,271.51,9,Friday,1,Winter
59905883,2024-01-02 15:59:16,2024-01-02 17:45:41,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,BROOKLYN,11203,Street/Sidewalk,40.64857916837508,-73.93003108717276,1.773611111111111,15,Tuesday,1,Winter
59937267,2024-01-05 12:11:01,2024-03-07 14:50:37,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Closed,QUEENS,11411,Street,40.68592478402031,-73.7284982623826,1490.66,12,Friday,1,Winter
59896526,2024-01-01 13:38:50,2024-01-01 14:52:31,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,11201,Street/Sidewalk,40.69264729589128,-73.98253227283492,1.2280555555555555,13,Monday,1,Winter
59904845,2024-01-02 17:23:05,2024-01-02 18:57:31,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,11234,Street/Sidewalk,40.62261907074487,-73.93020959637681,1.573888888888889,17,Tuesday,1,Winter
59911895,2024-01-03 14:59:32,2024-01-04 21:47:32,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,Closed,BRONX,10461,RESIDENTIAL BUILDING,40.85478042453801,-73.83130594370351,30.8,14,Wednesday,1,Winter
59908583,2024-01-02 14:55:19,2024-07-23 00:00:00,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,Closed,QUEENS,11418,Unspecified,40.69333946303991,-73.83651412998084,4857.078055555556,14,Tuesday,1,Winter
59912786,2024-01-03 14:39:37,2024-01-03 21:24:44,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,11412,Street/Sidewalk,40.69147054979437,-73.75604359837104,6.751944444444445,14,Wednesday,1,Winter
59899055,2024-01-01 13:31:19,2024-01-01 13:51:20,NYPD,New York City Police Department,Encampment,N/A,Closed,MANHATTAN,10016,Street/Sidewalk,40.7444769833124,-73.9853408120397,0.33361111111111114,13,Monday,1,Winter
59930474,2024-01-04 18:32:11,2024-01-08 20:38:12,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,Closed,BRONX,10458,RESIDENTIAL BUILDING,40.8698842162265,-73.88184724213492,98.10027777777778,18,Thursday,1,Winter
59904769,2024-01-02 11:17:00,2024-01-11 09:14:00,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",Closed,QUEENS,11377,Unspecified,40.73954989332189,-73.89204170261587,213.95,11,Tuesday,1,Winter
59925567,2024-01-04 00:35:00,2024-01-04 13:25:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Closed,MANHATTAN,10003,Unspecified,40.7339787971041,-73.98989678498889,12.833333333333334,0,Thursday,1,Winter
59919970,2024-01-03 07:38:21,2024-01-19 14:24:12,EDC,Economic Development Corporation,Noise - Helicopter,Other,Closed,QUEENS,11414,Above Address,40.6684777987759,-73.84687384879807,390.76416666666665,7,Wednesday,1,Winter
59913970,2024-01-03 14:10:35,2024-01-09 00:00:00,DOB,Department of Buildings,Boilers,Boiler - Defective/Inoperative/No Permit,Closed,MANHATTAN,10036,Unspecified,40.76161036393108,-73.99226422435332,129.82361111111112,14,Wednesday,1,Winter
59926445,2024-01-04 18:31:45,2024-05-08 10:40:47,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,Closed,BROOKLYN,11208,RESIDENTIAL BUILDING,40.68179260701045,-73.87645862078716,2992.1505555555555,18,Thursday,1,Winter
59931679,2024-01-04 12:03:12,2024-01-09 16:47:10,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WINDOW/FRAME,Closed,BROOKLYN,11208,RESIDENTIAL BUILDING,40.683599881434674,-73.88559538840981,124.73277777777778,12,Thursday,1,Winter
59946451,2024-01-06 13:02:03,2024-01-06 14:48:05,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Closed,BRONX,10469,Residential Building/House,40.86130595580873,-73.85019329949918,1.7672222222222222,13,Saturday,1,Winter
59927938,2024-01-04 19:51:30,2024-02-01 13:56:11,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Closed,QUEENS,11432,Street,40.71534883232101,-73.77707691465416,666.0780555555556,19,Thursday,1,Winter
59908921,2024-01-02 12:57:05,2024-01-02 13:01:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,10456,Residential Building/House,40.83694066292417,-73.90374441298103,0.06583333333333333,12,Tuesday,1,Winter
59930796,2024-01-04 13:59:10,2024-01-04 14:08:07,NYPD,New York City Police Department,Encampment,N/A,Closed,MANHATTAN,10016,Street/Sidewalk,40.74573331110481,-73.98020864030778,0.14916666666666667,13,Thursday,1,Winter
59912188,2024-01-03 12:04:17,2024-01-03 12:04:17,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Closed,QUEENS,11373,Other (Explain Below),40.74230951881442,-73.89035194702659,0.0,12,Wednesday,1,Winter
59910675,2024-01-02 19:25:49,2024-02-29 20:30:12,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,Closed,BRONX,10468,RESIDENTIAL BUILDING,40.86436232753992,-73.9029238030999,1393.0730555555556,19,Tuesday,1,Winter
59923454,2024-01-04 20:35:06,2024-01-06 14:17:46,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,QUEENS,11416,RESIDENTIAL BUILDING,40.68852067047471,-73.84117026318775,41.71111111111111,20,Thursday,1,Winter
59911672,2024-01-03 10:20:56,2024-01-04 19:44:16,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,Closed,BROOKLYN,11213,RESIDENTIAL BUILDING,40.6686785997877,-73.92905113642485,33.388888888888886,10,Wednesday,1,Winter
59913934,2024-01-03 08:14:34,2024-01-03 16:25:47,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BRONX,10454,Street/Sidewalk,40.80960850356431,-73.91023206309225,8.186944444444444,8,Wednesday,1,Winter
59895971,2024-01-01 20:38:59,2024-01-01 21:13:40,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BRONX,10457,Residential Building/House,40.84275761828386,-73.90484555357605,0.5780555555555555,20,Monday,1,Winter
59906253,2024-01-02 18:31:01,2024-01-02 22:43:03,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,11358,Street/Sidewalk,40.765983551536834,-73.78839456850305,4.200555555555556,18,Tuesday,1,Winter
59894437,2024-01-01 18:15:24,2024-01-03 18:09:05,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,QUEENS,11365,RESIDENTIAL BUILDING,40.73639879318329,-73.80285369113868,47.89472222222222,18,Monday,1,Winter
59924125,2024-01-04 23:45:20,2024-01-05 00:40:09,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,BROOKLYN,11206,Street/Sidewalk,40.70427928492746,-73.94606204457612,0.9136111111111112,23,Thursday,1,Winter
59922512,2024-01-04 22:19:21,2024-01-04 22:26:56,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Closed,BROOKLYN,11207,Street/Sidewalk,40.67080649652221,-73.88561372786108,0.12638888888888888,22,Thursday,1,Winter
59942782,2024-01-05 11:09:48,2024-01-08 07:06:01,DHS,Department of Homeless Services,Encampment,N/A,Closed,MANHATTAN,10016,Street/Sidewalk,40.743826202627474,-73.9833200135365,67.93694444444445,11,Friday,1,Winter
59914348,2024-01-03 09:47:26,2024-01-03 19:18:13,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,BRONX,10472,RESIDENTIAL BUILDING,40.83258373587881,-73.86920068822464,9.513055555555555,9,Wednesday,1,Winter
59936450,2024-01-05 10:53:06,2024-01-25 00:00:00,DSNY,Department of Sanitation,Graffiti,Graffiti,Closed,QUEENS,11417,Comercial,40.67995712138941,-73.84945057010864,469.115,10,Friday,1,Winter
59929322,2024-01-04 12:04:09,2024-01-04 12:50:35,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,Closed,MANHATTAN,10016,3+ Family Apartment Building,40.74875396176763,-73.97363197826526,0.7738888888888888,12,Thursday,1,Winter
59946985,2024-01-06 08:10:56,2024-01-09 00:00:00,DOB,Department of Buildings,Real Time Enforcement,Work Without A Permit - Occupied Multiple Dwelling,Closed,BROOKLYN,11221,Unspecified,40.68654931643685,-73.92822443944144,63.81777777777778,8,Saturday,1,Winter
59933374,2024-01-05 08:33:06,2024-01-05 09:58:32,NYPD,New York City Police Department,Illegal Parking,Parking Permit Improper Use,Closed,BROOKLYN,11201,Street/Sidewalk,40.69557606933891,-73.98324192943087,1.423888888888889,8,Friday,1,Winter
59926061,2024-01-04 11:02:04,2024-01-08 10:18:34,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,Closed,BROOKLYN,11207,RESIDENTIAL BUILDING,40.66185334865735,-73.88874327574992,95.275,11,Thursday,1,Winter
59900194,2024-01-01 20:36:28,2024-01-01 21:31:55,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,BRONX,10457,Street/Sidewalk,40.847863491304,-73.89922497624548,0.9241666666666667,20,Monday,1,Winter
59909134,2024-01-02 15:30:19,2024-01-04 06:34:01,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,BROOKLYN,11214,RESIDENTIAL BUILDING,40.60349230966157,-73.99221772269495,39.06166666666667,15,Tuesday,1,Winter
59917021,2024-01-03 11:42:05,2024-01-17 09:20:02,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,MANHATTAN,10026,RESIDENTIAL BUILDING,40.80416458637538,-73.94878770353772,333.6325,11,Wednesday,1,Winter
59938700,2024-01-05 23:11:00,2024-01-06 02:41:12,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,QUEENS,11106,Street/Sidewalk,40.76038750335504,-73.92199029393608,3.5033333333333334,23,Friday,1,Winter
59922453,2024-01-04 01:02:11,2024-05-08 17:57:59,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,Closed,BRONX,10468,RESIDENTIAL BUILDING,40.87452868782109,-73.88779441151061,3016.93,1,Thursday,1,Winter
59918257,2024-01-03 17:10:16,2024-01-04 20:20:29,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,BRONX,10460,RESIDENTIAL BUILDING,40.843322848234806,-73.88099809057533,27.170277777777777,17,Wednesday,1,Winter
59905663,2024-01-02 22:56:26,2024-01-04 16:05:43,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Closed,QUEENS,11385,3+ Family Apt. Building,40.7057391536644,-73.903522690299,41.15472222222222,22,Tuesday,1,Winter
59922670,2024-01-04 15:32:35,2024-01-19 14:26:11,EDC,Economic Development Corporation,Noise - Helicopter,Other,Closed,MANHATTAN,10023,Above Address,40.77826335122327,-73.97671465515307,358.8933333333333,15,Thursday,1,Winter
59936099,2024-01-05 14:47:08,2024-01-08 11:25:35,DSNY,Department of Sanitation,Missed Collection,Recycling - Metal/Glass/Rigid Plastic,Closed,STATEN ISLAND,10314,Street,40.60498043158191,-74.14194605777644,68.64083333333333,14,Friday,1,Winter
59941966,2024-01-06 00:18:14,2024-01-06 00:44:49,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Closed,BROOKLYN,11206,Club/Bar/Restaurant,40.7073118741198,-73.9397692472213,0.44305555555555554,0,Saturday,1,Winter
59933493,2024-01-05 02:53:23,2024-01-05 14:08:52,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Closed,QUEENS,11420,Street/Sidewalk,40.67134812197744,-73.81466460256136,11.258055555555556,2,Friday,1,Winter
59935620,2024-01-05 05:07:34,2024-01-06 10:45:58,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,BRONX,10458,RESIDENTIAL BUILDING,40.86295866964721,-73.89536627749862,29.64,5,Friday,1,Winter
59904569,2024-01-02 16:22:00,2024-01-03 23:52:00,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,BRONX,10454,Street,40.81066866432104,-73.9185645564082,31.5,16,Tuesday,1,Winter
59947098,2024-01-06 09:00:32,2024-01-06 09:37:00,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,11215,Street/Sidewalk,40.67331404277188,-73.97308500245792,0.6077777777777778,9,Saturday,1,Winter
59942465,2024-01-05 19:03:55,2024-01-29 07:42:32,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,Closed,MANHATTAN,10009,RESIDENTIAL BUILDING,40.7312541335984,-73.97693313815105,564.6436111111111,19,Friday,1,Winter
59938470,2024-01-05 12:22:50,2024-01-10 20:08:41,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,Closed,BRONX,10451,RESIDENTIAL BUILDING,40.82571686083186,-73.92503195429917,127.76416666666667,12,Friday,1,Winter
59947758,2024-01-06 12:29:04,2024-01-06 21:32:38,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,BRONX,10458,RESIDENTIAL BUILDING,40.866009448186574,-73.89096869622344,9.059444444444445,12,Saturday,1,Winter
59921962,2024-01-04 14:29:00,2024-01-04 22:30:00,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,Closed,BROOKLYN,11221,Unspecified,40.69045464942924,-73.91174831423264,8.016666666666667,14,Thursday,1,Winter
59913034,2024-01-03 18:24:32,2024-01-04 20:23:15,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,BROOKLYN,11220,RESIDENTIAL BUILDING,40.64433660770083,-74.01657944304878,25.97861111111111,18,Wednesday,1,Winter
59898274,2024-01-01 21:02:47,2024-01-02 00:41:54,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,11207,Street/Sidewalk,40.677458267247225,-73.89550590167235,3.6519444444444447,21,Monday,1,Winter
59928974,2024-01-04 00:17:44,2024-01-06 17:16:28,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,MANHATTAN,10022,RESIDENTIAL BUILDING,40.75561119970559,-73.96639229035979,64.97888888888889,0,Thursday,1,Winter
59896120,2024-01-01 16:42:11,2024-01-04 06:32:28,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,BROOKLYN,11229,RESIDENTIAL BUILDING,40.601200386013765,-73.95575669560667,61.838055555555556,16,Monday,1,Winter
59894971,2024-01-01 19:31:13,2024-01-01 21:54:50,NYPD,New York City Police Department,Blocked Driveway,No Access,Closed,QUEENS,11368,Street/Sidewalk,40.75592568774197,-73.86409580773002,2.393611111111111,19,Monday,1,Winter
59949679,2024-01-06 13:49:51,2024-02-20 10:36:53,HPD,Department of Housing Preservation and Development,PLUMBING,TOILET,Closed,BROOKLYN,11230,RESIDENTIAL BUILDING,40.62768397158913,-73.9607574840109,1076.783888888889,13,Saturday,1,Winter
59902297,2024-01-02 13:11:54,2024-01-02 14:19:17,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,11220,Street/Sidewalk,40.639385302228646,-74.0144487358011,1.1230555555555555,13,Tuesday,1,Winter
59912735,2024-01-03 19:37:36,2024-01-04 00:00:00,DOB,Department of Buildings,General Construction/Plumbing,Adjacent Buildings Not Protected,Closed,BROOKLYN,11201,Unspecified,40.70230904771051,-73.98369827220098,4.373333333333333,19,Wednesday,1,Winter
59910665,2024-01-02 14:04:25,2024-01-03 17:55:30,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,Closed,QUEENS,11434,RESIDENTIAL BUILDING,40.680720368744,-73.79152061207972,27.851388888888888,14,Tuesday,1,Winter
59942135,2024-01-05 06:07:51,2024-01-05 18:13:43,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,BRONX,10451,RESIDENTIAL BUILDING,40.82640423914052,-73.91489586065917,12.097777777777777,6,Friday,1,Winter
59894842,2024-01-01 03:04:42,2024-01-01 03:46:24,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Closed,BROOKLYN,11233,Street/Sidewalk,40.68364756461354,-73.92738385963207,0.695,3,Monday,1,Winter
59938961,2024-01-05 12:29:00,2024-01-08 12:51:00,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),Closed,BROOKLYN,11214,Unspecified,40.59071777522189,-73.98920195052067,72.36666666666666,12,Friday,1,Winter
59897236,2024-01-01 16:59:12,2024-03-17 19:53:08,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,Closed,BROOKLYN,11216,Street,40.680762797918746,-73.9539877342966,1826.898888888889,16,Monday,1,Winter
59895533,2024-01-01 09:51:23,2024-01-05 17:09:32,DOT,Department of Transportation,Street Sign - Damaged,Other/Unknown,Closed,BRONX,10463,Street,40.88632477867161,-73.90222990176636,103.3025,9,Monday,1,Winter
59918192,2024-01-03 16:01:32,2024-01-04 08:37:33,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,BRONX,10457,RESIDENTIAL BUILDING,40.84294304059296,-73.91017262409822,16.600277777777777,16,Wednesday,1,Winter
59936175,2024-01-05 18:13:25,2024-01-10 05:46:06,DSNY,Department of Sanitation,Illegal Dumping,Chronic Dumping,Closed,QUEENS,11361,Street,40.7711965104199,-73.77429054041083,107.54472222222222,18,Friday,1,Winter
59922179,2024-01-04 10:43:29,2024-01-05 21:39:59,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,BROOKLYN,11221,RESIDENTIAL BUILDING,40.68434689058958,-73.94072023641003,34.94166666666667,10,Thursday,1,Winter
59931695,2024-01-04 19:59:43,2024-04-15 09:20:47,HPD,Department of Housing Preservation and Development,PLUMBING,BATHTUB/SHOWER,Closed,BROOKLYN,11214,RESIDENTIAL BUILDING,40.59986940732007,-73.9972091912797,2437.351111111111,19,Thursday,1,Winter
59931913,2024-01-04 09:08:37,2024-01-05 10:46:02,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Closed,BROOKLYN,11232,Street,40.66022183258915,-73.9976175567326,25.62361111111111,9,Thursday,1,Winter
59928446,2024-01-04 07:44:29,2024-01-04 09:23:33,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,11226,Street/Sidewalk,40.64807392280933,-73.9508318620733,1.6511111111111112,7,Thursday,1,Winter
59919414,2024-01-03 19:41:32,2024-02-18 17:34:30,HPD,Department of Housing Preservation and Development,ELECTRIC,NO LIGHTING,Closed,MANHATTAN,10011,RESIDENTIAL BUILDING,40.74711009650051,-74.00281141278118,1101.8827777777778,19,Wednesday,1,Winter
59897330,2024-01-01 10:14:00,2024-01-01 11:00:00,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),Closed,BROOKLYN,11230,Unspecified,40.63348777638846,-73.96483971201397,0.7666666666666667,10,Monday,1,Winter
59895996,2024-01-01 03:07:28,2024-01-01 04:02:07,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Closed,BROOKLYN,11221,Residential Building/House,40.6876366121506,-73.93832307109463,0.9108333333333334,3,Monday,1,Winter
59907786,2024-01-02 10:24:22,2024-01-04 15:53:41,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,MANHATTAN,10028,RESIDENTIAL BUILDING,40.77794913507813,-73.95405778572709,53.48861111111111,10,Tuesday,1,Winter
59919599,2024-01-03 10:53:25,2024-03-14 20:47:06,HPD,Department of Housing Preservation and Development,OUTSIDE BUILDING,ROOFING,Closed,BROOKLYN,11223,RESIDENTIAL BUILDING,40.58550778060431,-73.97117624499874,1713.8947222222223,10,Wednesday,1,Winter
59899726,2024-01-01 12:54:53,2024-03-13 19:42:05,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,Closed,QUEENS,11355,RESIDENTIAL BUILDING,40.75566366565145,-73.82277150294146,1734.7866666666666,12,Monday,1,Winter
59909137,2024-01-02 07:42:28,2024-01-03 20:41:23,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,QUEENS,11355,RESIDENTIAL BUILDING,40.76067285191323,-73.82100744819266,36.981944444444444,7,Tuesday,1,Winter
59894485,2024-01-01 17:21:14,2024-01-02 19:55:03,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,BRONX,10467,RESIDENTIAL BUILDING,40.8749210576572,-73.87690614558501,26.56361111111111,17,Monday,1,Winter
59923462,2024-01-04 19:54:45,2024-01-05 20:19:47,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,Closed,MANHATTAN,10007,RESIDENTIAL BUILDING,40.715998235990114,-74.00478691053651,24.41722222222222,19,Thursday,1,Winter
59927635,2024-01-04 05:21:53,2024-01-04 20:15:52,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,BRONX,10467,RESIDENTIAL BUILDING,40.88648935765698,-73.86415800619228,14.899722222222222,5,Thursday,1,Winter
59932065,2024-01-04 16:42:00,2024-01-05 04:57:00,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,BRONX,10460,Street,40.83948461621408,-73.86738372555683,12.25,16,Thursday,1,Winter
59904780,2024-01-02 13:20:00,2024-01-04 17:15:00,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),Closed,BROOKLYN,11221,Unspecified,40.69196002509121,-73.92511743907042,51.916666666666664,13,Tuesday,1,Winter
59940437,2024-01-05 16:49:54,2024-01-05 22:06:30,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BRONX,10459,Street/Sidewalk,40.82096836942307,-73.89347766304621,5.276666666666666,16,Friday,1,Winter
59908632,2024-01-02 17:44:15,2024-01-02 18:08:20,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Closed,BROOKLYN,11249,Street/Sidewalk,40.71044863717712,-73.96513456957598,0.4013888888888889,17,Tuesday,1,Winter
59924600,2024-01-04 23:30:02,2024-01-05 00:15:57,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Closed,BRONX,10452,Residential Building/House,40.83517770628178,-73.92907956951548,0.7652777777777777,23,Thursday,1,Winter
59897445,2024-01-01 08:31:47,2024-01-01 09:18:24,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Closed,BROOKLYN,11218,Street/Sidewalk,40.63941721417888,-73.97891420379608,0.7769444444444444,8,Monday,1,Winter
59923547,2024-01-04 17:29:02,2024-01-05 08:28:45,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,Closed,QUEENS,11377,RESIDENTIAL BUILDING,40.74499909172425,-73.89296757512533,14.995277777777778,17,Thursday,1,Winter
59916682,2024-01-02 15:30:48,2024-01-03 12:00:00,DOT,Department of Transportation,Street Condition,Pothole,Closed,MANHATTAN,10029,Unspecified,40.799012989237006,-73.94346062505505,20.486666666666668,15,Tuesday,1,Winter
59946918,2024-01-06 03:38:00,2024-01-08 10:01:00,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,Closed,QUEENS,11377,Street,40.73752236884906,-73.89594576069672,54.38333333333333,3,Saturday,1,Winter
